2023-04-13 21:20:06.4288|0|DEBUG|Program|init main 
2023-04-13 21:20:07.3816|1|DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting starting 
2023-04-13 21:20:07.4954|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: https://localhost:7115 
2023-04-13 21:20:07.5027|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://localhost:5134 
2023-04-13 21:20:07.5027|13|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly TatBlog.WebApi 
2023-04-13 21:20:07.5027|13|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh 
2023-04-13 21:20:07.5027|13|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net 
2023-04-13 21:20:07.5027|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. 
2023-04-13 21:20:07.5027|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development 
2023-04-13 21:20:07.5027|0|INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\NHTV\Desktop\PhatTrienUngDungWebNangCao\Lab\Lab01\TipsAndTricks\TatBlog.WebApi 
2023-04-13 21:20:07.5027|2|DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting started 
2023-04-13 21:20:07.7417|39|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMPS58NFHPG7" accepted. 
2023-04-13 21:20:07.7417|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMPS58NFHPG7" started. 
2023-04-13 21:20:07.7507|39|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMPS58NFHPG8" accepted. 
2023-04-13 21:20:07.7507|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMPS58NFHPG8" started. 
2023-04-13 21:20:07.7829|6|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMPS58NFHPG7" received FIN. 
2023-04-13 21:20:07.7829|6|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMPS58NFHPG8" received FIN. 
2023-04-13 21:20:07.7829|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Failed to authenticate HTTPS connection. System.IO.IOException:  Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveBlobAsync[TIOAdapter](CancellationToken cancellationToken)
   at System.Net.Security.SslStream.ForceAuthenticationAsync[TIOAdapter](Boolean receiveFirst, Byte[] reAuthenticationData, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware.OnConnectionAsync(ConnectionContext context)
2023-04-13 21:20:07.7829|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Failed to authenticate HTTPS connection. System.IO.IOException:  Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveBlobAsync[TIOAdapter](CancellationToken cancellationToken)
   at System.Net.Security.SslStream.ForceAuthenticationAsync[TIOAdapter](Boolean receiveFirst, Byte[] reAuthenticationData, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware.OnConnectionAsync(ConnectionContext context)
2023-04-13 21:20:07.8152|2|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMPS58NFHPG8" stopped. 
2023-04-13 21:20:07.8152|2|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMPS58NFHPG7" stopped. 
2023-04-13 21:20:07.8152|7|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMPS58NFHPG7" sending FIN because: "The Socket transport's send loop completed gracefully." 
2023-04-13 21:20:07.8152|7|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMPS58NFHPG8" sending FIN because: "The Socket transport's send loop completed gracefully." 
2023-04-13 21:20:09.1520|39|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMPS58NFHPG9" accepted. 
2023-04-13 21:20:09.1520|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMPS58NFHPG9" started. 
2023-04-13 21:20:09.2254|3|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Connection 0HMPS58NFHPG9 established using the following protocol: Tls12 
2023-04-13 21:20:09.2722|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMPS58NFHPG9" sending SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2023-04-13 21:20:09.2722|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMPS58NFHPG9" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2023-04-13 21:20:09.2792|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMPS58NFHPG9" received SETTINGS frame for stream ID 0 with length 30 and flags NONE. 
