2023-04-14 20:34:38.4859|0|DEBUG|Program|init main 
2023-04-14 20:34:39.3160|1|DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting starting 
2023-04-14 20:34:39.4221|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: https://localhost:7115 
2023-04-14 20:34:39.4221|14|INFO|Microsoft.Hosting.Lifetime|Now listening on: http://localhost:5134 
2023-04-14 20:34:39.4221|13|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly TatBlog.WebApi 
2023-04-14 20:34:39.4221|13|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.AspNetCore.Watch.BrowserRefresh 
2023-04-14 20:34:39.4221|13|DEBUG|Microsoft.AspNetCore.Hosting.Diagnostics|Loaded hosting startup assembly Microsoft.WebTools.BrowserLink.Net 
2023-04-14 20:34:39.4221|0|INFO|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down. 
2023-04-14 20:34:39.4221|0|INFO|Microsoft.Hosting.Lifetime|Hosting environment: Development 
2023-04-14 20:34:39.4221|0|INFO|Microsoft.Hosting.Lifetime|Content root path: C:\Users\NHTV\Desktop\PhatTrienUngDungWebNangCao\Lab\Lab01\TipsAndTricks\TatBlog.WebApi 
2023-04-14 20:34:39.4356|2|DEBUG|Microsoft.Extensions.Hosting.Internal.Host|Hosting started 
2023-04-14 20:34:39.8413|6|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMPSTJVMS5C7" received FIN. 
2023-04-14 20:34:39.8455|39|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMPSTJVMS5C7" accepted. 
2023-04-14 20:34:39.8455|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMPSTJVMS5C7" started. 
2023-04-14 20:34:39.8616|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Failed to authenticate HTTPS connection. System.IO.IOException:  Received an unexpected EOF or 0 bytes from the transport stream.
   at System.Net.Security.SslStream.ReceiveBlobAsync[TIOAdapter](CancellationToken cancellationToken)
   at System.Net.Security.SslStream.ForceAuthenticationAsync[TIOAdapter](Boolean receiveFirst, Byte[] reAuthenticationData, CancellationToken cancellationToken)
   at Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware.OnConnectionAsync(ConnectionContext context)
2023-04-14 20:34:39.8771|2|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMPSTJVMS5C7" stopped. 
2023-04-14 20:34:39.8771|7|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets|Connection id "0HMPSTJVMS5C7" sending FIN because: "The Socket transport's send loop completed gracefully." 
2023-04-14 20:34:42.5869|39|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMPSTJVMS5C8" accepted. 
2023-04-14 20:34:42.5869|1|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Connections|Connection id "0HMPSTJVMS5C8" started. 
2023-04-14 20:34:42.6626|3|DEBUG|Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware|Connection 0HMPSTJVMS5C8 established using the following protocol: Tls12 
2023-04-14 20:34:42.7143|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMPSTJVMS5C8" sending SETTINGS frame for stream ID 0 with length 24 and flags NONE. 
2023-04-14 20:34:42.7200|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMPSTJVMS5C8" sending WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2023-04-14 20:34:42.7200|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMPSTJVMS5C8" received SETTINGS frame for stream ID 0 with length 30 and flags NONE. 
2023-04-14 20:34:42.7200|49|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMPSTJVMS5C8" sending SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2023-04-14 20:34:42.7200|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMPSTJVMS5C8" received WINDOW_UPDATE frame for stream ID 0 with length 4 and flags 0x0. 
2023-04-14 20:34:42.7200|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMPSTJVMS5C8" received HEADERS frame for stream ID 1 with length 614 and flags END_STREAM, END_HEADERS, PRIORITY. 
2023-04-14 20:34:42.7816|37|TRACE|Microsoft.AspNetCore.Server.Kestrel.Http2|Connection id "0HMPSTJVMS5C8" received SETTINGS frame for stream ID 0 with length 0 and flags ACK. 
2023-04-14 20:34:42.9688|1|INFO|Microsoft.AspNetCore.Hosting.Diagnostics|Request starting HTTP/2 GET https://localhost:7115/swagger/index.html - - 
2023-04-14 20:34:43.0895|0|DEBUG|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|Wildcard detected, all requests with hosts will be allowed. 
2023-04-14 20:34:43.0895|2|TRACE|Microsoft.AspNetCore.HostFiltering.HostFilteringMiddleware|All hosts are allowed. 
2023-04-14 20:34:43.6584|1000|DEBUG|Microsoft.AspNetCore.Routing.Matching.DfaMatcher|No candidates found for the request path '/swagger/index.html' 
2023-04-14 20:34:43.6584|2|DEBUG|Microsoft.AspNetCore.Routing.EndpointRoutingMiddleware|Request did not match any endpoints 
2023-04-14 20:34:44.0202|1|DEBUG|Microsoft.AspNetCore.Watch.BrowserRefresh.BrowserRefreshMiddleware|Response markup is scheduled to include browser refresh script injection. 
